cast,crew,id
"[{'cast_id': 6, 'character': 'Phillipe Gaston', 'credit_id': '52fe424dc3a36847f8013c6f', 'gender': 2, 'id': 4756, 'name': 'Matthew Broderick', 'order': 0, 'profile_path': '/j9ETatVKFxYR5Ijk8l5tzKO4HPn.jpg'}, {'cast_id': 7, 'character': 'Captain Etienne Navarre', 'credit_id': '52fe424dc3a36847f8013c73', 'gender': 2, 'id': 585, 'name': 'Rutger Hauer', 'order': 1, 'profile_path': '/2x1S2VAUvZXZuDjZ4E9iEKINvNu.jpg'}, {'cast_id': 8, 'character': ""Isabeau d'Anjou"", 'credit_id': '52fe424dc3a36847f8013c77', 'gender': 1, 'id': 1160, 'name': 'Michelle Pfeiffer', 'order': 2, 'profile_path': '/8kQhI2HGD1oB2wXHNqxRcElnmO3.jpg'}]","[{'credit_id': '52fe424dc3a36847f8013c53', 'department': 'Directing', 'gender': 2, 'id': 7187, 'job': 'Director', 'name': 'Richard Donner', 'profile_path': '/2G0gyLVJzLmRl4W3sFyaVfxppJJ.jpg'}]",526
"[{'cast_id': 7, 'character': 'Rob Gordon', 'credit_id': '52fe422cc3a36847f80098e7', 'gender': 2, 'id': 3036, 'name': 'John Cusack', 'order': 0, 'profile_path': '/uKydQYuZ9TnCzvbQLtj6j98vWAT.jpg'}, {'cast_id': 8, 'character': 'Laura', 'credit_id': '52fe422cc3a36847f80098eb', 'gender': 1, 'id': 1562, 'name': 'Iben Hjejle', 'order': 1, 'profile_path': '/t0areKrmJIoopPaKzPCY7ILuUze.jpg'}, {'cast_id': 9, 'character': 'Dick', 'credit_id': '52fe422cc3a36847f80098ef', 'gender': 2, 'id': 3230, 'name': 'Todd Louiso', 'order': 2, 'profile_path': '/e4PTxmKUB0qGBusuNjqMvhjGELK.jpg'}]","[{'credit_id': '52fe422cc3a36847f80098c5', 'department': 'Directing', 'gender': 0, 'id': 3224, 'job': 'Director', 'name': 'Stephen Frears', 'profile_path': '/8IewTBLTPujw1t1MwpXba8cCXOU.jpg'}]",243
"[{'cast_id': 3, 'character': 'Cole Thornton', 'credit_id': '52fe4461c3a36847f8092901', 'gender': 2, 'id': 4165, 'name': 'John Wayne', 'order': 0, 'profile_path': '/iw9gHSQj1l3TQeiJb5tNK2N8k2w.jpg'}, {'cast_id': 4, 'character': 'Sheriff J.P. Harrah', 'credit_id': '52fe4461c3a36847f8092905', 'gender': 2, 'id': 10158, 'name': 'Robert Mitchum', 'order': 1, 'profile_path': '/q8imDThRFNQnfyRxadlBrKzGp4u.jpg'}, {'cast_id': 5, 'character': 'Mississippi', 'credit_id': '52fe4461c3a36847f8092909', 'gender': 2, 'id': 3085, 'name': 'James Caan', 'order': 2, 'profile_path': '/g4bxNXWft1jLZX8gKk4G6ypkTUf.jpg'}]","[{'credit_id': '52fe4461c3a36847f8092945', 'department': 'Directing', 'gender': 0, 'id': 11435, 'job': 'Director', 'name': 'Howard Hawks', 'profile_path': '/yekSHa7JRzGMg0M7X4HP530GeyV.jpg'}]",6644
"[{'cast_id': 1, 'character': 'Peter Banning', 'credit_id': '52fe4286c3a36847f8025bdf', 'gender': 2, 'id': 2157, 'name': 'Robin Williams', 'order': 0, 'profile_path': '/sojtJyIV3lkUeThD7A2oHNm8183.jpg'}, {'cast_id': 2, 'character': 'Captain James S. Hook', 'credit_id': '52fe4286c3a36847f8025be3', 'gender': 2, 'id': 4483, 'name': 'Dustin Hoffman', 'order': 1, 'profile_path': '/ffKPo8ATHVXME6cgA5BDyvy2df1.jpg'}, {'cast_id': 3, 'character': 'Tinkerbell', 'credit_id': '52fe4286c3a36847f8025be7', 'gender': 1, 'id': 1204, 'name': 'Julia Roberts', 'order': 2, 'profile_path': '/h13yvG0tRNMTAwciQXxYmQWdYW8.jpg'}]","[{'credit_id': '52fe4286c3a36847f8025c0d', 'department': 'Directing', 'gender': 2, 'id': 488, 'job': 'Director', 'name': 'Steven Spielberg', 'profile_path': '/pOK15UNaw75Bzj7BQO1ulehbPPm.jpg'}]",879
"[{'cast_id': 9, 'character': 'Nora McPhae', 'credit_id': '52fe4316c3a36847f803924f', 'gender': 1, 'id': 19131, 'name': 'Marsha Mason', 'order': 0, 'profile_path': '/1iTPM9ciKMFb5RzePlcKhfWO0Fb.jpg'}, {'cast_id': 10, 'character': 'Max Dugan', 'credit_id': '52fe4316c3a36847f8039253', 'gender': 2, 'id': 4765, 'name': 'Jason Robards', 'order': 1, 'profile_path': '/d5t554TsCjMvI9zwe7M5gNLvZeX.jpg'}, {'cast_id': 11, 'character': 'Charley Lau', 'credit_id': '52fe4316c3a36847f8039257', 'gender': 0, 'id': 19132, 'name': 'Charley Lau', 'order': 2, 'profile_path': '/x4BYXwgjJGJtxXvteM8uc0zoPBU.jpg'}]","[{'credit_id': '52fe4316c3a36847f8039239', 'department': 'Directing', 'gender': 0, 'id': 18378, 'job': 'Director', 'name': 'Herbert Ross', 'profile_path': '/5bKYVnMfWhjAOmMHv7Y6boqnOja.jpg'}]",1793
"[{'cast_id': 28, 'character': 'Kris Kelvin', 'credit_id': '52fe4259c3a36847f80175c5', 'gender': 2, 'id': 1190206, 'name': 'Donatas Banionis', 'order': 0, 'profile_path': '/hbeqbytpzJ99rQwhcYipwVq4qJS.jpg'}, {'cast_id': 29, 'character': 'Hari', 'credit_id': '52fe4259c3a36847f80175c9', 'gender': 0, 'id': 1190211, 'name': 'Natalya Bondarchuk', 'order': 1, 'profile_path': '/xO2yG9TDVs8929L9phBo662EeUw.jpg'}, {'cast_id': 18, 'character': 'Dr. Snaut', 'credit_id': '52fe4259c3a36847f80175a3', 'gender': 2, 'id': 8474, 'name': 'Jüri Järvet', 'order': 2, 'profile_path': '/sj3jlIihox7yRwn7UpBCpeUj89U.jpg'}]","[{'credit_id': '52fe4259c3a36847f8017563', 'department': 'Directing', 'gender': 2, 'id': 8452, 'job': 'Director', 'name': 'Andrei Tarkovsky', 'profile_path': '/j0toVLrgLNuyGnUxGPnSfnPiSf5.jpg'}]",593
"[{'cast_id': 3, 'character': 'Bob Rueland', 'credit_id': '52fe4360c3a36847f804fb9d', 'gender': 2, 'id': 12640, 'name': 'David Duchovny', 'order': 0, 'profile_path': '/tvgkGpKXMz7SzjUkTwZ0FMjQxlO.jpg'}, {'cast_id': 4, 'character': 'Grace Briggs', 'credit_id': '52fe4360c3a36847f804fba1', 'gender': 1, 'id': 6613, 'name': 'Minnie Driver', 'order': 1, 'profile_path': '/iWqTeFmdoY8V8RLcH89K75AKeQN.jpg'}, {'cast_id': 5, 'character': ""Marty O'Reilly"", 'credit_id': '52fe4360c3a36847f804fba5', 'gender': 2, 'id': 26512, 'name': ""Carroll O'Connor"", 'order': 2, 'profile_path': '/odTJd5NX5wJ2kTn2wavsypuwmZq.jpg'}]","[{'credit_id': '52fe4360c3a36847f804fb93', 'department': 'Directing', 'gender': 1, 'id': 5149, 'job': 'Director', 'name': 'Bonnie Hunt', 'profile_path': '/7spiVQwmr8siw5QCcvvdRG3c7Lf.jpg'}]",2621
"[{'cast_id': 10, 'character': 'Shep Henderson', 'credit_id': '52fe432bc3a36847f803fa17', 'gender': 2, 'id': 854, 'name': 'James Stewart', 'order': 0, 'profile_path': '/d3wCljbO6DMbeUSwjhiCuoivUpL.jpg'}, {'cast_id': 11, 'character': 'Gil Holroyd', 'credit_id': '52fe432bc3a36847f803fa1b', 'gender': 1, 'id': 5729, 'name': 'Kim Novak', 'order': 1, 'profile_path': '/uTxpa6y6nKo2nfpOP4zsR6abLdi.jpg'}, {'cast_id': 12, 'character': 'Nicky Holroyd', 'credit_id': '52fe432bc3a36847f803fa1f', 'gender': 2, 'id': 3151, 'name': 'Jack Lemmon', 'order': 2, 'profile_path': '/chZmNRYMtqkiDlatprGDH4BzGqG.jpg'}]","[{'credit_id': '52fe432bc3a36847f803f9e3', 'department': 'Directing', 'gender': 2, 'id': 18907, 'job': 'Director', 'name': 'Richard Quine', 'profile_path': '/bkCUG3gSO3XlvHjwO2FRy0cOYko.jpg'}]",2006
"[{'cast_id': 1, 'character': 'Gil Buckman', 'credit_id': '52fe42fdc3a36847f8031fed', 'gender': 2, 'id': 67773, 'name': 'Steve Martin', 'order': 0, 'profile_path': '/rI2EMvkfKKPKa5z0nM2pFVBtUyO.jpg'}, {'cast_id': 4, 'character': 'Karen Buckman', 'credit_id': '52fe42fdc3a36847f8031ff9', 'gender': 1, 'id': 2453, 'name': 'Mary Steenburgen', 'order': 1, 'profile_path': '/yJhfuqS3yXW7kLSyvRU6n3b35mq.jpg'}, {'cast_id': 2, 'character': 'Helen Buckman Lampkin Bowman', 'credit_id': '52fe42fdc3a36847f8031ff1', 'gender': 1, 'id': 1902, 'name': 'Dianne Wiest', 'order': 2, 'profile_path': '/sWm7Oar69rHGJzKgcP4iutwUmLb.jpg'}]","[{'credit_id': '52fe42fdc3a36847f803200b', 'department': 'Directing', 'gender': 2, 'id': 6159, 'job': 'Director', 'name': 'Ron Howard', 'profile_path': '/qdtdnNLSsaXZmpwOqXuQB3xU2uL.jpg'}]",1552
"[{'cast_id': 13, 'character': ""Major Alan 'Dutch' Schaeffer"", 'credit_id': '52fe4218c3a36847f8003b53', 'gender': 2, 'id': 1100, 'name': 'Arnold Schwarzenegger', 'order': 0, 'profile_path': '/sOkCXc9xuSr6v7mdAq9LwEBje68.jpg'}, {'cast_id': 14, 'character': 'Major George Dillon', 'credit_id': '52fe4218c3a36847f8003b57', 'gender': 0, 'id': 1101, 'name': 'Carl Weathers', 'order': 1, 'profile_path': '/xOpDfVa83R1EdiNkWPNITfCH67e.jpg'}, {'cast_id': 15, 'character': 'Anna', 'credit_id': '52fe4218c3a36847f8003b5b', 'gender': 1, 'id': 1102, 'name': 'Elpidia Carrillo', 'order': 2, 'profile_path': '/7sXdZ8uFmI2wYQPogTfkGcDPCkp.jpg'}]","[{'credit_id': '52fe4218c3a36847f8003b0d', 'department': 'Directing', 'gender': 2, 'id': 1090, 'job': 'Director', 'name': 'John McTiernan', 'profile_path': '/tknmquMIO2oAVUZ0vVX78ALHyaT.jpg'}]",106
"[{'cast_id': 3, 'character': 'Patrick Bateman', 'credit_id': '52fe42eec3a36847f802daf9', 'gender': 2, 'id': 3894, 'name': 'Christian Bale', 'order': 0, 'profile_path': '/2ocrTd8ChuUyJOzMuD4PsQw8eCB.jpg'}, {'cast_id': 12, 'character': 'Det. Donald Kimball', 'credit_id': '52fe42eec3a36847f802db1d', 'gender': 2, 'id': 5293, 'name': 'Willem Dafoe', 'order': 1, 'profile_path': '/xM5lhOR5tWWdIlFpBDeZJx9opIP.jpg'}, {'cast_id': 11, 'character': 'Paul Allen', 'credit_id': '52fe42eec3a36847f802db19', 'gender': 2, 'id': 7499, 'name': 'Jared Leto', 'order': 2, 'profile_path': '/msugySeTCyCmlRWtyB6sMixTQYY.jpg'}]","[{'credit_id': '52fe42eec3a36847f802daf5', 'department': 'Directing', 'gender': 1, 'id': 16378, 'job': 'Director', 'name': 'Mary Harron', 'profile_path': '/qlWi0kufzB7lCq6Jz5zuNE3Kk1V.jpg'}]",1359
"[{'cast_id': 10, 'character': 'Rabbi Jake Schram', 'credit_id': '52fe43e9c3a36847f8077c33', 'gender': 2, 'id': 7399, 'name': 'Ben Stiller', 'order': 0, 'profile_path': '/o9M2PyoF7QDSMq1OwW0D892fIkV.jpg'}, {'cast_id': 18, 'character': 'Father Brian Finn', 'credit_id': '52fe43e9c3a36847f8077c51', 'gender': 2, 'id': 819, 'name': 'Edward Norton', 'order': 1, 'profile_path': '/eIkFHNlfretLS1spAcIoihKUS62.jpg'}, {'cast_id': 12, 'character': 'Anna Riley', 'credit_id': '52fe43e9c3a36847f8077c37', 'gender': 1, 'id': 40279, 'name': 'Jenna Elfman', 'order': 2, 'profile_path': '/lY4pLueI0eMmgBXVfw5xw9jysHM.jpg'}]","[{'credit_id': '52fe43e9c3a36847f8077c57', 'department': 'Directing', 'gender': 2, 'id': 819, 'job': 'Director', 'name': 'Edward Norton', 'profile_path': '/eIkFHNlfretLS1spAcIoihKUS62.jpg'}]",4967
"[{'cast_id': 4, 'character': 'Joe Orton', 'credit_id': '52fe456ac3a368484e0595a7', 'gender': 2, 'id': 64, 'name': 'Gary Oldman', 'order': 0, 'profile_path': '/v4qJEX4TEgEt2Zghldbd71AFjbV.jpg'}, {'cast_id': 5, 'character': 'Kenneth Halliwell', 'credit_id': '52fe456ac3a368484e0595ab', 'gender': 2, 'id': 658, 'name': 'Alfred Molina', 'order': 1, 'profile_path': '/uJQVkqEVJGLMaJbwI2tTDlJ9Oo0.jpg'}, {'cast_id': 6, 'character': 'Peggy Ramsay', 'credit_id': '52fe456ac3a368484e0595af', 'gender': 1, 'id': 13333, 'name': 'Vanessa Redgrave', 'order': 2, 'profile_path': '/hGxsPCZkwa30UE0XQdGTB9yT0jz.jpg'}]","[{'credit_id': '52fe456ac3a368484e059597', 'department': 'Directing', 'gender': 0, 'id': 3224, 'job': 'Director', 'name': 'Stephen Frears', 'profile_path': '/8IewTBLTPujw1t1MwpXba8cCXOU.jpg'}]",27857
"[{'cast_id': 1, 'character': 'Sky Masterson', 'credit_id': '52fe43ddc3a36847f8074c47', 'gender': 2, 'id': 3084, 'name': 'Marlon Brando', 'order': 0, 'profile_path': '/e2u2Vyy66j2rUL8fyjjHWlYtWLH.jpg'}, {'cast_id': 12, 'character': 'Sarah Brown', 'credit_id': '52fe43ddc3a36847f8074c83', 'gender': 1, 'id': 14500, 'name': 'Jean Simmons', 'order': 1, 'profile_path': '/lVE40Hx4s2VI2nPxkNaF0hBjPw9.jpg'}, {'cast_id': 2, 'character': 'Nathan', 'credit_id': '52fe43ddc3a36847f8074c4b', 'gender': 2, 'id': 4347, 'name': 'Frank Sinatra', 'order': 2, 'profile_path': '/oHFqz5yxRPJSrn5Nfi3zKKnBfhT.jpg'}]","[{'credit_id': '52fe43ddc3a36847f8074c55', 'department': 'Directing', 'gender': 2, 'id': 10601, 'job': 'Director', 'name': 'Joseph L. Mankiewicz', 'profile_path': '/4nXrV7vGy3V6hgMVw7nTiVJhZpY.jpg'}]",4825
"[{'cast_id': 4, 'character': 'Lt. Andrew Tyler', 'credit_id': '52fe4399c3a36847f8060caf', 'gender': 2, 'id': 10297, 'name': 'Matthew McConaughey', 'order': 0, 'profile_path': '/uKj2m1hJSw4dlOLAvZ3g9WiZkAZ.jpg'}, {'cast_id': 5, 'character': 'Lt. Cmdr. Mike Dahlgren', 'credit_id': '52fe4399c3a36847f8060cb3', 'gender': 2, 'id': 2053, 'name': 'Bill Paxton', 'order': 1, 'profile_path': '/53Ln1wTC0OCLzBF4HNlwhMXYgOU.jpg'}, {'cast_id': 6, 'character': 'CPO Henry Klough', 'credit_id': '52fe4399c3a36847f8060cb7', 'gender': 2, 'id': 1037, 'name': 'Harvey Keitel', 'order': 2, 'profile_path': '/4IcHhp1SCKijRxb7kqnxZNJuKdn.jpg'}]","[{'credit_id': '52fe4399c3a36847f8060c9f', 'department': 'Directing', 'gender': 2, 'id': 7213, 'job': 'Director', 'name': 'Jonathan Mostow', 'profile_path': '/hHJjES7xDqHhFhyPvqytwJ8yGk3.jpg'}]",3536
"[{'cast_id': 17, 'character': 'Mr. Lisbon', 'credit_id': '52fe42f8c3a36847f803091f', 'gender': 2, 'id': 4512, 'name': 'James Woods', 'order': 0, 'profile_path': '/fl5Jx1WFvBcg1b9VZRfXTH6LPUE.jpg'}, {'cast_id': 18, 'character': 'Mrs. Lisbon', 'credit_id': '52fe42f8c3a36847f8030923', 'gender': 1, 'id': 3391, 'name': 'Kathleen Turner', 'order': 1, 'profile_path': '/jM1gpAt7vsn81NsvWqJGVLhD8As.jpg'}, {'cast_id': 16, 'character': 'Lux Lisbon', 'credit_id': '52fe42f8c3a36847f803091b', 'gender': 1, 'id': 205, 'name': 'Kirsten Dunst', 'order': 2, 'profile_path': '/wBXvh6PJd0IUVNpvatPC1kzuHtm.jpg'}]","[{'credit_id': '52fe42f8c3a36847f80308c3', 'department': 'Directing', 'gender': 1, 'id': 1769, 'job': 'Director', 'name': 'Sofia Coppola', 'profile_path': '/zG1WS4sS5jvYkObHMxsK6fGK7Uk.jpg'}]",1443
"[{'cast_id': 2, 'character': 'Marietta', 'credit_id': '52fe47d59251416c91077233', 'gender': 1, 'id': 19534, 'name': 'Gina Lollobrigida', 'order': 0, 'profile_path': '/eTS3APBHcmbfJhXYa5qDnj0Fddx.jpg'}, {'cast_id': 3, 'character': 'Don Cesare', 'credit_id': '52fe47d59251416c91077237', 'gender': 2, 'id': 24476, 'name': 'Pierre Brasseur', 'order': 1, 'profile_path': '/Ag5OquJVoDniYGJlZBjzSgTc0x8.jpg'}, {'cast_id': 4, 'character': 'Enrico Tosso', 'credit_id': '52fe47d59251416c9107723b', 'gender': 2, 'id': 5676, 'name': 'Marcello Mastroianni', 'order': 2, 'profile_path': '/mZCdZhu5UfS8As8gSoyxYAsXVNl.jpg'}]","[{'credit_id': '52fe47d59251416c9107722f', 'department': 'Directing', 'gender': 0, 'id': 14227, 'job': 'Director', 'name': 'Jules Dassin', 'profile_path': '/v7DZOtLE1i6S7UjLNjkHq85JPEu.jpg'}]",80677
"[{'cast_id': 19, 'character': 'Fred Flintstone', 'credit_id': '52fe4288c3a36847f8026405', 'gender': 2, 'id': 13633, 'name': 'Mark Addy', 'order': 0, 'profile_path': '/tGWYaLPIGvPJiKx9KzTBMITo7uK.jpg'}, {'cast_id': 20, 'character': 'Barney Rubble', 'credit_id': '52fe4288c3a36847f8026409', 'gender': 2, 'id': 9045, 'name': 'Stephen Baldwin', 'order': 1, 'profile_path': '/w2nZjBsEsjboQDZJXEkysuGgue4.jpg'}, {'cast_id': 21, 'character': 'Wilma Slaghoople', 'credit_id': '52fe4288c3a36847f802640d', 'gender': 1, 'id': 13635, 'name': 'Kristen Johnston', 'order': 2, 'profile_path': '/p8pUgG5dgx1lY7Hh3TjA9KJ77TU.jpg'}]","[{'credit_id': '52fe4288c3a36847f80263a7', 'department': 'Directing', 'gender': 2, 'id': 13581, 'job': 'Director', 'name': 'Brian Levant', 'profile_path': '/6fM0CJSEqwC50wivfx8Z7sPcikb.jpg'}]",889
"[{'cast_id': 2, 'character': 'Chris Remi', 'credit_id': '52fe4ac8c3a368484e166c13', 'gender': 2, 'id': 33349, 'name': 'Derick Martini', 'order': 0, 'profile_path': None}, {'cast_id': 3, 'character': 'Alison', 'credit_id': '52fe4ac8c3a368484e166c17', 'gender': 1, 'id': 181851, 'name': 'Amy Hathaway', 'order': 1, 'profile_path': '/vb4UTeWz30gUv380ecG7dzLQUES.jpg'}, {'cast_id': 4, 'character': 'Tony Remi', 'credit_id': '52fe4ac8c3a368484e166c1b', 'gender': 0, 'id': 204411, 'name': 'Steven Martini', 'order': 2, 'profile_path': '/abNHa9hAM8IJafgS1dE19GIbHQs.jpg'}]","[{'credit_id': '52fe4ac8c3a368484e166c0f', 'department': 'Directing', 'gender': 2, 'id': 85242, 'job': 'Director', 'name': 'Kevin Jordan', 'profile_path': None}]",125537
"[{'cast_id': 1, 'character': 'Karen', 'credit_id': '52fe4245c3a36847f801124f', 'gender': 1, 'id': 6120, 'name': 'Bodil Jørgensen', 'order': 0, 'profile_path': '/yu2e7EE9LPpKwYEZp16mKGplv9p.jpg'}, {'cast_id': 2, 'character': 'Stoffer', 'credit_id': '52fe4245c3a36847f8011253', 'gender': 2, 'id': 6121, 'name': 'Jens Albinus', 'order': 1, 'profile_path': '/9CgGf30xp3hreseXoQd3qCQV1cY.jpg'}, {'cast_id': 3, 'character': 'Susanne', 'credit_id': '52fe4245c3a36847f8011257', 'gender': 0, 'id': 6122, 'name': 'Anne Louise Hassing', 'order': 2, 'profile_path': '/nl3XzXVRifRNEnVl08n2S6DsN6y.jpg'}]","[{'credit_id': '52fe4245c3a36847f801128d', 'department': 'Directing', 'gender': 2, 'id': 42, 'job': 'Director', 'name': 'Lars von Trier', 'profile_path': '/AlfUoJTJlns0XeJROH7Zqt9SvYr.jpg'}]",452
"[{'cast_id': 4, 'character': 'April Delongpre', 'credit_id': '52fe43fec3a36847f807c587', 'gender': 1, 'id': 6681, 'name': 'Sherilyn Fenn', 'order': 0, 'profile_path': '/1AKZocU6gfD1udBPUxYH6Vez8Ll.jpg'}, {'cast_id': 3, 'character': 'Perry', 'credit_id': '52fe43fec3a36847f807c583', 'gender': 2, 'id': 14700, 'name': 'Richard Tyson', 'order': 1, 'profile_path': '/pwgw79SpPJmn3406s72supF0EdS.jpg'}, {'cast_id': 5, 'character': 'Belle Delongpre', 'credit_id': '52fe43fec3a36847f807c58b', 'gender': 1, 'id': 7071, 'name': 'Louise Fletcher', 'order': 2, 'profile_path': '/A4Cn7LsuLlOXvOMKv5ez4ThyeZL.jpg'}]","[{'credit_id': '52fe43fec3a36847f807c579', 'department': 'Directing', 'gender': 0, 'id': 42113, 'job': 'Director', 'name': 'Zalman King', 'profile_path': '/clzECAkYw1DKbAQTNoTBKjmpUZb.jpg'}]",5241
"[{'cast_id': 8, 'character': 'Maximus', 'credit_id': '52fe4217c3a36847f8003435', 'gender': 2, 'id': 934, 'name': 'Russell Crowe', 'order': 0, 'profile_path': '/ktuOAyUHM2u2YPPChH8gAArxJ7b.jpg'}, {'cast_id': 9, 'character': 'Commodus', 'credit_id': '52fe4217c3a36847f8003439', 'gender': 2, 'id': 73421, 'name': 'Joaquin Phoenix', 'order': 1, 'profile_path': '/fGXFFv7owELL4wCFn2OsFAgOiO3.jpg'}, {'cast_id': 10, 'character': 'Lucilla', 'credit_id': '52fe4217c3a36847f800343d', 'gender': 1, 'id': 935, 'name': 'Connie Nielsen', 'order': 2, 'profile_path': '/lvQypTfeH2Gn2PTbzq6XkT2PLmn.jpg'}]","[{'credit_id': '52fe4217c3a36847f800340d', 'department': 'Directing', 'gender': 2, 'id': 578, 'job': 'Director', 'name': 'Ridley Scott', 'profile_path': '/oTAL0z0vsjipCruxXUsDUIieuhk.jpg'}]",98
"[{'cast_id': 11, 'character': 'Jesse Lujack', 'credit_id': '52fe42e6c3a36847f802b4b5', 'gender': 2, 'id': 1205, 'name': 'Richard Gere', 'order': 0, 'profile_path': '/hqMhNyTqIStibnhBh8SjyfpU665.jpg'}, {'cast_id': 12, 'character': 'Monica Poiccard', 'credit_id': '52fe42e6c3a36847f802b4b9', 'gender': 1, 'id': 15211, 'name': 'Valérie Kaprisky', 'order': 1, 'profile_path': '/xQQFRPkCXZyuHqZxIyG9FWljbep.jpg'}, {'cast_id': 13, 'character': 'Birnbaum', 'credit_id': '52fe42e6c3a36847f802b4bd', 'gender': 2, 'id': 15212, 'name': 'Art Metrano', 'order': 2, 'profile_path': '/3IPQYpit646GjHd1cjfgiqGFfIh.jpg'}]","[{'credit_id': '52fe42e6c3a36847f802b47b', 'department': 'Directing', 'gender': 2, 'id': 15206, 'job': 'Director', 'name': 'Jim McBride', 'profile_path': '/cVbERLoVelhaSRQFIcdPcfaLkhn.jpg'}]",1058
"[{'cast_id': 1, 'character': 'Siegfried', 'credit_id': '52fe4411c3a36847f808061f', 'gender': 0, 'id': 44345, 'name': 'Uwe Beyer', 'order': 0, 'profile_path': None}, {'cast_id': 2, 'character': 'Brunhild', 'credit_id': '52fe4411c3a36847f8080623', 'gender': 1, 'id': 10073, 'name': 'Karin Dor', 'order': 1, 'profile_path': '/OKzRenG0MDFrvPDIQwzDFTATrx.jpg'}, {'cast_id': 3, 'character': 'Kriemhild', 'credit_id': '52fe4411c3a36847f8080627', 'gender': 0, 'id': 44346, 'name': 'Maria Marlow', 'order': 2, 'profile_path': None}]","[{'credit_id': '52fe4411c3a36847f8080665', 'department': 'Directing', 'gender': 2, 'id': 33542, 'job': 'Director', 'name': 'Harald Reinl', 'profile_path': '/5AUktlP3iDumjgMKz1792ByTOu2.jpg'}]",5608
"[{'cast_id': 11, 'character': 'Terl', 'credit_id': '52fe4409c3a36847f807e75d', 'gender': 2, 'id': 8891, 'name': 'John Travolta', 'order': 0, 'profile_path': '/ns8uZHEHzV18ifqA9secv8c2Ard.jpg'}, {'cast_id': 12, 'character': 'Jonnie Goodboy Tyler', 'credit_id': '52fe4409c3a36847f807e761', 'gender': 2, 'id': 12834, 'name': 'Barry Pepper', 'order': 1, 'profile_path': '/xLVueyLs2MERkS9RxERa3VCn95s.jpg'}, {'cast_id': 13, 'character': 'Ker', 'credit_id': '52fe4409c3a36847f807e765', 'gender': 2, 'id': 2178, 'name': 'Forest Whitaker', 'order': 2, 'profile_path': '/4pMQkelS5lK661m9Kz3oIxLYiyS.jpg'}]","[{'credit_id': '52fe4409c3a36847f807e723', 'department': 'Directing', 'gender': 2, 'id': 5058, 'job': 'Director', 'name': 'Roger Christian', 'profile_path': None}]",5491
"[{'cast_id': 23, 'character': 'Pee-wee Herman', 'credit_id': '52fe4418c3a36847f8081e59', 'gender': 2, 'id': 5129, 'name': 'Paul Reubens', 'order': 0, 'profile_path': '/qiY2maQ1iFnoaUiGNGLTKnaj3Xu.jpg'}, {'cast_id': 8, 'character': 'Dottie', 'credit_id': '52fe4417c3a36847f8081e1d', 'gender': 1, 'id': 15274, 'name': 'E.G. Daily', 'order': 1, 'profile_path': '/kGnTMLGU7evSMvpoFQ1ImCP0h1H.jpg'}, {'cast_id': 9, 'character': 'Francis', 'credit_id': '52fe4417c3a36847f8081e21', 'gender': 2, 'id': 44818, 'name': 'Mark Holton', 'order': 2, 'profile_path': '/vQJ3iEDVhVOJX7biIbIG5R6QByq.jpg'}]","[{'credit_id': '52fe4417c3a36847f8081e01', 'department': 'Directing', 'gender': 2, 'id': 510, 'job': 'Director', 'name': 'Tim Burton', 'profile_path': '/yHEHAHQpN9PfSEQx1UxZPczhcAi.jpg'}]",5683
"[{'cast_id': 11, 'character': 'Charlie Rogers', 'credit_id': '52fe4335c3a36847f804262f', 'gender': 2, 'id': 21457, 'name': 'Elvis Presley', 'order': 0, 'profile_path': '/4h4iQNdwzbMeqpPo92zSiYdYMwA.jpg'}, {'cast_id': 12, 'character': 'Maggie Morgan', 'credit_id': '52fe4335c3a36847f8042633', 'gender': 1, 'id': 14974, 'name': 'Barbara Stanwyck', 'order': 1, 'profile_path': '/yY2CrbaTyKpmmuUeSu57Wsf2aHk.jpg'}, {'cast_id': 13, 'character': 'Joe Lean', 'credit_id': '52fe4335c3a36847f8042637', 'gender': 0, 'id': 9865, 'name': 'Leif Erickson', 'order': 2, 'profile_path': '/e6jUlzMj1S0lf3M6fbDCGcq10M3.jpg'}]","[{'credit_id': '52fe4334c3a36847f80425fb', 'department': 'Directing', 'gender': 2, 'id': 21452, 'job': 'Director', 'name': 'John Rich', 'profile_path': '/aoFPLpD4c8zFH5jbbXHQ11x0R0j.jpg'}]",2094
"[{'cast_id': 31, 'character': 'Ethan Hunt', 'credit_id': '52fe4293c3a36847f8029665', 'gender': 2, 'id': 500, 'name': 'Tom Cruise', 'order': 0, 'profile_path': '/3oWEuo0e8Nx8JvkqYCDec2iMY6K.jpg'}, {'cast_id': 32, 'character': 'Sean Ambrose', 'credit_id': '52fe4293c3a36847f8029669', 'gender': 2, 'id': 15336, 'name': 'Dougray Scott', 'order': 1, 'profile_path': '/zeZmtK4EKK9R2r6bp2nTxMs3ByS.jpg'}, {'cast_id': 33, 'character': 'Nyah Nordoff-Hall', 'credit_id': '52fe4293c3a36847f802966d', 'gender': 1, 'id': 9030, 'name': 'Thandie Newton', 'order': 2, 'profile_path': '/sW6XsnM2DkX6ujOXZ38aIQAMIWi.jpg'}]","[{'credit_id': '52fe4293c3a36847f80296a3', 'department': 'Directing', 'gender': 2, 'id': 11401, 'job': 'Director', 'name': 'John Woo', 'profile_path': '/9Zab9ULt4tk50dzCqyCswbtlT3E.jpg'}]",955
