genres,id,title
"[{'id': 28, 'name': 'Action'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",53000,Soul Assassin
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",1377,Houseboat
"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}, {'id': 10749, 'name': 'Romance'}]",2528,Madame Bovary
"[{'id': 18, 'name': 'Drama'}]",96966,Raggedy Man
"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",26325,"Tarzan, the Ape Man"
"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",69169,Tattoo
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",31921,They All Laughed
"[{'id': 18, 'name': 'Drama'}]",32625,Personal Velocity
"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]",8198,The Quiet American
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",64,Talk to Her
"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",2103,Solaris
"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",9016,Treasure Planet
"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",27070,Chopper Chicks in Zombietown
"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}, {'id': 10749, 'name': 'Romance'}]",5261,What to Do in Case of Fire?
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",6007,Elling
"[{'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]",125337,The Last Seduction II
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 12, 'name': 'Adventure'}]",7011,Making Contact
"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",2757,Adaptation.
"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",7299,Equilibrium
"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 10749, 'name': 'Romance'}, {'id': 10769, 'name': 'Foreign'}]",78022,My Kingdom
"[{'id': 18, 'name': 'Drama'}]",26356,Medea
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",4241,Visitor Q
"[{'id': 18, 'name': 'Drama'}]",37335,Bolero: Dance of Life
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",40952,Alone in the Dark
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",38849,Android
"[{'id': 35, 'name': 'Comedy'}]",171,The Party 2
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",4202,Danton
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",7303,Maid in Manhattan
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",201,Star Trek: Nemesis
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",2755,About Schmidt
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",99826,The Jimmy Show
"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]",121,The Lord of the Rings: The Two Towers
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",1429,25th Hour
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 80, 'name': 'Crime'}]",3131,Gangs of New York
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",2642,Two Weeks Notice
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]",2149,Body of Evidence
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",32074,Company Business
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",4032,My Girl
"[{'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",8392,My Neighbor Totoro
"[{'id': 35, 'name': 'Comedy'}]",31804,The Road to Hong Kong
"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",26946,Attack of the Crab Monsters
"[{'id': 18, 'name': 'Drama'}]",4561,The Story of O
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",4435,Asoka
"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",640,Catch Me If You Can
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",1574,Chicago
"[{'id': 18, 'name': 'Drama'}]",590,The Hours
"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",423,The Pianist
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",262,The King of Comedy
"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",4912,Confessions of a Dangerous Mind
"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",598,City of God
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",26393,Breaking Up
"[{'id': 18, 'name': 'Drama'}]",1484,The Deathmaker
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",34148,Imitation of Life
"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",26252,Pépé le Moko
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",5968,The Woman in Red
"[{'id': 99, 'name': 'Documentary'}, {'id': 10769, 'name': 'Foreign'}]",92348,In the Mirror of Maya Deren
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",1647,The Recruit
"[{'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}, {'id': 37, 'name': 'Western'}, {'id': 18, 'name': 'Drama'}]",26761,Pursued
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}]",65300,Endangered Species
"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 10769, 'name': 'Foreign'}]",4628,Enigma
"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}]",4193,Evil Under the Sun
"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",3028,Jekyll and Hyde ... Together Again
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",124963,Monsignor
"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",72340,Partners
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",25872,The Pirate Movie
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",83562,Privates on Parade
"[{'id': 18, 'name': 'Drama'}]",127,Blind Chance
"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 14, 'name': 'Fantasy'}]",27726,Q
"[{'id': 99, 'name': 'Documentary'}]",1563,Sunless
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",2262,Veronika Voss
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",46925,Six Pack
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 37, 'name': 'Western'}]",6038,Shanghai Knights
"[{'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}]",1956,Gerry
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",118936,Stand-In
"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",3426,Cesar and Rosalie
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",2984,A Countess from Hong Kong
"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",26172,Messenger of Death
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",31598,Q & A
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",4952,Pillow Talk
"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",991,The Man Who Fell to Earth
"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",4911,Dark Blue
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",102,Open Hearts
"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",41820,Till Human Voices Wake Us
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",7015,American Heart
"[{'id': 35, 'name': 'Comedy'}]",6524,Life Stinks
"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",77233,Mr. North
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",979,Irreversible
"[{'id': 18, 'name': 'Drama'}]",1591,Nowhere in Africa
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",455,Bend It Like Beckham
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",4762,The Lost Honor of Katharina Blum
"[{'id': 18, 'name': 'Drama'}]",27236,Two-Lane Blacktop
"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]",8996,Europa Europa
"[{'id': 18, 'name': 'Drama'}]",125413,Fear Strikes Out
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",2671,Ringu
"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",6171,Dreamcatcher
"[{'id': 18, 'name': 'Drama'}]",2525,The Bible: In the Beginning...
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",80243,Unknown Pleasures
"[{'id': 99, 'name': 'Documentary'}, {'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",51927,Stevie
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",1675,Day for Night
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",6016,The Good Thief
"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",1817,Phone Booth
"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",7294,The Man Without a Past
"[{'id': 27, 'name': 'Horror'}]",2662,House of 1000 Corpses
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",994,Straw Dogs
"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",1714,Fahrenheit 451
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",107569,Memories of Me
"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",2832,Identity
"[{'id': 53, 'name': 'Thriller'}]",31932,City of Ghosts
"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",1816,A Chorus Line
"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",604,The Matrix Reloaded
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",1555,The Spanish Apartment
"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}]",310,Bruce Almighty
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",5146,The In-Laws
"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",12,Finding Nemo
"[{'id': 99, 'name': 'Documentary'}]",2260,Capturing the Friedmans
"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",584,2 Fast 2 Furious
"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",1088,Whale Rider
"[{'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}]",5921,Nevada Smith
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",47423,Once a Thief
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",5920,Le Mans
"[{'id': 37, 'name': 'Western'}]",26593,Rio Lobo
"[{'id': 18, 'name': 'Drama'}]",33564,The Swimmer
"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",6646,Treasure Island
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 37, 'name': 'Western'}]",43828,Destry Rides Again
"[{'id': 18, 'name': 'Drama'}]",111815,Mr & Mrs Bridge
"[{'id': 18, 'name': 'Drama'}, {'id': 99, 'name': 'Documentary'}]",26317,Man with a Movie Camera
"[{'id': 18, 'name': 'Drama'}]",8092,This Boy’s Life
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",290,Barton Fink
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2470,Belle Époque
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",2263,Music Box
"[{'id': 37, 'name': 'Western'}]",6523,North to Alaska
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",2527,This Man Must Die
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",26205,The Desert Fox: The Story of Rommel
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",3009,The Trial
"[{'id': 10749, 'name': 'Romance'}, {'id': 37, 'name': 'Western'}, {'id': 18, 'name': 'Drama'}]",6643,The Unforgiven
"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",2071,Shattered
"[{'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",57476,The Spirit of '76
"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",4708,Is Paris Burning?
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",170,28 Days Later
"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",216,Ali: Fear Eats the Soul
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",113739,Ring of Terror
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",42176,The Main Event
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",39231,Man's Favorite Sport?
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",43039,Never on Sunday
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",33454,Scaramouche
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}, {'id': 10769, 'name': 'Foreign'}, {'id': 35, 'name': 'Comedy'}]",70912,The Advocate
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",6949,"What's Up, Doc?"
"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",1927,Hulk
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",296,Terminator 3: Rise of the Machines
"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",302,Swimming Pool
"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]",22,Pirates of the Caribbean: The Curse of the Black Pearl
"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",8698,The League of Extraordinary Gentlemen
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}]",554,The Cuckoo
"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",8961,Bad Boys II
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",3472,Dirty Pretty Things
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",25921,Garage Days
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 53, 'name': 'Thriller'}]",1996,Lara Croft Tomb Raider: The Cradle of Life
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",4464,Seabiscuit
"[{'id': 18, 'name': 'Drama'}]",54580,Mondays in the Sun
"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",4613,Scorched
"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",430,"One, Two, Three"
"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",5185,The Private Life of Sherlock Holmes
"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",4984,White Lightning
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",8273,American Wedding
"[{'id': 18, 'name': 'Drama'}]",8094,The Magdalene Sisters
"[{'id': 18, 'name': 'Drama'}]",26195,The Secret Lives of Dentists
"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",125952,Seaside
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",78041,Big Trouble
"[{'id': 18, 'name': 'Drama'}]",833,Umberto D.
"[{'id': 99, 'name': 'Documentary'}]",26755,Brother's Keeper
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",3101,I Love You to Death
"[{'id': 27, 'name': 'Horror'}]",6466,Freddy vs. Jason
"[{'id': 37, 'name': 'Western'}]",2055,Open Range
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",2771,American Splendor
"[{'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}]",48791,Royal Deceit
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",8992,The Sure Thing
"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",30970,Code Unknown
"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}]",636,THX 1138
"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",3055,Valley of the Dolls
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",54986,Chunhyang
"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",26225,Ash Wednesday
"[{'id': 27, 'name': 'Horror'}]",26198,The Keep
"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",44585,Attack of the Puppet People
"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",936,The Pink Panther
"[{'id': 35, 'name': 'Comedy'}]",4593,The Discreet Charm of the Bourgeoisie
"[{'id': 18, 'name': 'Drama'}]",3782,Ikiru
"[{'id': 18, 'name': 'Drama'}]",2891,An Angel at My Table
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",38304,Far Away
"[{'id': 99, 'name': 'Documentary'}]",26246,Incident at Oglala
"[{'id': 10402, 'name': 'Music'}, {'id': 99, 'name': 'Documentary'}]",124839,Predictions of Fire
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",513,Fire
"[{'id': 18, 'name': 'Drama'}]",6619,Death in Venice
"[{'id': 35, 'name': 'Comedy'}]",32316,Marci X
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",2830,My Boss's Daughter
"[{'id': 99, 'name': 'Documentary'}]",33255,Stoked: The Rise And Fall Of Gator
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",333,Bollywood/Hollywood
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",112961,Nola
"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",2722,The Other Side of the Bed
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",1415,Party Monster
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",7270,Matchstick Men
"[{'id': 28, 'name': 'Action'}]",1428,Once Upon a Time in Mexico
"[{'id': 18, 'name': 'Drama'}]",153,Lost in Translation
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",4703,Daisy Miller
"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",2687,Memoirs of an Invisible Man
"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",277,Underworld
"[{'id': 99, 'name': 'Documentary'}]",61401,Tibet: Cry of the Snow Lion
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",7288,Duplex
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",54243,Kart Racer
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",5653,Luther
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",321,Mambo Italiano
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",20,My Life Without Me
"[{'id': 99, 'name': 'Documentary'}]",5168,To Be and to Have
"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}]",837,Videodrome
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",821,Judgment at Nuremberg
"[{'id': 99, 'name': 'Documentary'}]",1358,A Brief History of Time
"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",2200,Jacob the Liar
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",776,The Rules of the Game
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",891,All the President's Men
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",51300,The Barber of Siberia
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",650,Boyz n the Hood
